,Time,Desc,img,day,month
5378,"JANUARY 28, 2022","socialist_akhileshyadav
Verified
मेरे हैलिकॉप्टर को अभी भी बिना किसी कारण बताए दिल्ली में रोककर रखा गया है और मुज़फ़्फ़रनगर नहीं जाने दिया जा रहा है। जबकि भाजपा के एक शीर्ष नेता अभी यहाँ से उड़े हैं। हारती हुई भाजपा की ये हताशा भरी साज़िश है।

जनता सब समझ रही है…
58w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/272704034_3071376779785879_1246007761748962780_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=He84rJL_itoAX-qUm9g&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc2MTA3ODc0MDY4MDM3NjE5Ng%3D%3D.2-ccb7-5&oh=00_AfCl_FPuFfSR8ufBTjGui7pmaDEvm-EssS4wO_EDytwCTA&oe=6411D402&_nc_sid=6136e7,28,January
76,JANUARY 21,"bjp4up
Verified
भाजपा सरकार की कुशल नीतियों के चलते निवेशकों को भा रहा उत्तर प्रदेश।

हिंदुजा ग्रुज यूपी में 1 हजार करोड़ रुपये के निवेश से लगाएगा इलेक्ट्रिक व्हीकल (ईवी) प्लांट।

इलेक्ट्रिक बस और लाइट कॉमर्शियल वाहनों का होगा निर्माण।

6 हजार लोगों को मिलेगा रोजगार।
7w
See translation
mr_thakur_bhaii
जय हो जय हो
7w1 likeReply
See translation
sbm.upadhyay
22 crore ki population me 6,000 logo ko rojgaar mil gaya 👏 badhai ho 😂
7wReply
See translation
dushyantpundir2222
जय हो
7wReply
See translation
sharmasharma1633
❤️❤️❤️
7w1 likeReply
secret_lady_88
👏👏
6wReply",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/326319800_145134614729639_9061748704379271911_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=4ee71z5mwusAX_GHAwg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyMDUwODA3MzQwODMxNzY2NQ%3D%3D.2-ccb7-5&oh=00_AfBTc966U64IUCN4TdpHSjxv3zvXnZP6DtBK8VOjxIWXDw&oe=6412AA7B&_nc_sid=6136e7,21,January
4845,"DECEMBER 3, 2017","myogi_adityanath
Verified
हमको यह बात याद रखनी होगी कि सेवा जीवन का चरम लक्ष्य होता है। दुनिया में सेवा को सभी सम्प्रदायों, मतों और धर्मों ने सेवा को सर्वोच्च स्थान दिया है।
275w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/24178156_1087997171303018_7427544505571606528_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=djlDQnE1QiUAX9l2RaW&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY2MTUzMjE4OTA4MTU5NTQzNQ%3D%3D.2-ccb7-5&oh=00_AfCUdVJMb0l-W23a4mAx1fKdNI_f2XneQH-2G0n_RgZLzw&oe=6413E926&_nc_sid=6136e7,3,December
4722,"DECEMBER 25, 2017","myogi_adityanath
Verified
पिछले नौ महीनों में आदरणीय प्रधानमंत्री श्री @narendramodi जी के मार्गदर्शन में हम लोगों को उत्तर प्रदेश के लोगों की सेवा करने का सौभाग्य प्राप्त हुआ है।
271w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/26068958_907099999455696_4120618802335449088_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=zITJ3DHl1EIAX-RjFGh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY3NzczMzI5MTU5ODcwNzA5OQ%3D%3D.2-ccb7-5&oh=00_AfDcQ5ssSOjI4nVdnQUwQFU-9PDcuY5b8LbICRvl5JYqBA&oe=6413F38A&_nc_sid=6136e7,25,December
4379,"FEBRUARY 26, 2018","myogi_adityanath
Verified
राधा बिहारी इण्टर काॅलेज, बरसाना में आयोजित ‘रंगोत्सव-2018’ कार्यक्रम में।
263w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/28154529_171779940211666_8953306133959802880_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=mH_vG-MGLdMAX_AXAej&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTcyMjk5ODk5NDU3NjQxMTY5MA%3D%3D.2-ccb7-5&oh=00_AfAgqpv2b6MU8lfzS_XAJiTIOghP1YFp52mWzmNNUjgbdw&oe=64145DB1&_nc_sid=6136e7,26,February
4643,"JANUARY 12, 2018","myogi_adityanath
Verified
आज गोरखपुर प्रवास के दौरान गोरखनाथ मंदिर परिसर स्थित आवास पर गुरु गोरक्षनाथ जी का दर्शन किया व ब्रह्मलीन महंत अवेद्यनाथ जी महाराज के समाधि स्थल पर पूजा की।
269w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/26156289_323616858045417_7083183674274873344_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=_Tevetf0Ux0AX867Puu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY5MDc4NTY3NTg3MDYxODk5Mw%3D%3D.2-ccb7-5&oh=00_AfCLbbmEPeE2HneFNmqfl5CFy2mvHPcMpAMXyvbnQwqeNw&oe=64149100&_nc_sid=6136e7,12,January
4844,"DECEMBER 3, 2017","myogi_adityanath
Verified
लोगों ने दिव्यांगता को परास्त करते हुए बड़े मुकाम हासिल किए। मुझे खुशी है कि उत्तर प्रदेश की सुश्री अरुणिमा सिन्हा ने जहां ऐवरेस्ट फतह किया वहीं युवा IAS अधिकारी श्री सुभाष एलवाई ने चीन की राजधानी बीजिंग में आयोजित हुई पैरा बैडमिंटन एशियन चैंपियनशिप में स्वर्ण पदक हासिल किया है।
275w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/24331965_393638091094735_7866138156293160960_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=eA95OmFBIDMAX_IJQb4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY2MTUzMjkyNjk2MDQyNTI5NA%3D%3D.2-ccb7-5&oh=00_AfD63twS-Ogu0y7cH8PrdKawx1tzkP-hg5jQT1NHxMl3zw&oe=64142D90&_nc_sid=6136e7,3,December
80,JANUARY 19,"bjp4up
Verified
भाजपा सरकार स्वास्थ्य सेवाओं को और बेहतर करने के लिए कैशलेस चिकित्सा सुविधा को बढ़ावा दे रही है।

राज्य कर्मचारियों व पेंशनर्स को कैशलेस चिकित्सा की सुविधा।

एक जिला-मेडिकल कॉलेज की नीति के तहत अब तक 65 मेडिकल कॉलेज संचालित व 22 कॉलेज निर्माणाधीन।
7w
See translation
nitish.dr01
Medical college toh hai but usme faculty kitni hai ye btao
7w1 likeReply
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/325979137_182860454384133_3005555020477207276_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=9DRIL12b-HQAX8hKvFh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAxOTA2NTY1NTM4MzEzMjc5OA%3D%3D.2-ccb7-5&oh=00_AfAgg9Nrg7sjnvg1BMmjnpywYYCFXNFoJ1xp2BlOLR1sOg&oe=64146608&_nc_sid=6136e7,19,January
726,"MARCH 2, 2022","bjp4up
Verified
हाँ...हूं मैं भगवाधारी... 🔥

#हाँ_मैं_भगवाधारी_हूँ #आएंगे_फिर_योगी_ही #bjp4up #आएगी_तो_बीजेपी_ही #यूपी_फिर_मांगे_भाजपा_सरकार #जनता_की_हुंकार_भाजपा_सरकार #upelection2022 #BJPWinningUP #VoteForYogi #yogiadityanath
53w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/275019610_923405465031157_7124340281046722102_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=tHshsOlmVHIAX_E6wIC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc4NDg4Njc0NjMzODIyMDU5Nw%3D%3D.2-ccb7-5&oh=00_AfAxU3JyK8TwEB2HrNRxFG_B__Bb3jMiPGIgPaZhuOca8w&oe=64141417&_nc_sid=6136e7,2,March
4492,"JANUARY 31, 2018","myogi_adityanath
Verified
माननीय राज्यपाल श्री राम नाईक जी के साथ राष्ट्रपिता महात्मा गांधी जी की पुण्यतिथि के अवसर पर शहीद स्मारक पर आयोजित कार्यक्रम में। इस अवसर पर राष्ट्रपिता महात्मा गांधी जी के चित्र पर पुष्पचक्र चढ़ाकर श्रद्धासुमन अर्पित किए तथा गोमती तट पर दीपदान भी किया.
266w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/26864652_2010585362521256_3145536650617028608_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=my0R1e9Z6ccAX-WZVXJ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTcwNDUzNzQ3Njc0Mjc1MzExNQ%3D%3D.2-ccb7-5&oh=00_AfBJqRCw5hDuNK6-_MA_br6q0KBlUlwyzmLZttXpZkc1YA&oe=641372F2&_nc_sid=6136e7,31,January
4748,"DECEMBER 20, 2017","myogi_adityanath
Verified
आज लखनऊ में 06 दिवसीय शून्य लागत प्राकृतिक कृषि शिविर दीप प्रज्ज्वलित कर शुभारम्भ किया।
272w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/25021847_139516523414833_508907234634235904_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=AAACHZEGnecAX8KrQyY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY3NDEzNjY4NTI1NTIzMTc3Mg%3D%3D.2-ccb7-5&oh=00_AfAMCVhSVdV1KUAydQnOAJARpypu_oVMOAZvweYCiBu7Ug&oe=64134FC8&_nc_sid=6136e7,20,December
4520,"JANUARY 26, 2018","myogi_adityanath
Verified
यूपी दिवस के समापन समारोह में उत्तर प्रदेश की महान विभूतियों पद्म पं. छन्नू लाल मिश्र, पं. बिरजू महाराज और उस्ताद गुलाम मुस्तफा खान को प्रतीक चिह्न देकर सम्मानित किया।
267w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/26300927_1920410454954068_7440076391212646400_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=JvNLU6oF9EgAX_UPX9_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTcwMDk0Mjc0MjE0MDk2MjQ2Nw%3D%3D.2-ccb7-5&oh=00_AfCUXnzwb2YX5b5pyenmk3Zusorv5XpJ0mZsVtKpMN4kWw&oe=6413EBEF&_nc_sid=6136e7,26,January
592,"MAY 2, 2022","bjp4up
Verified
चलो हाथ बढ़ाएं
देश को और सशक्त बनाएं

माइक्रो डोनेशन अभियान से जुड़िए और 'नमो ऐप' के माध्यम से 5 रुपये से एक हजार रुपये तक दान करें

नीचे दिए लिंक पर क्लिक करें-

narendramodi.in/donation/KHNVB…
44w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/279606432_5326283564100970_5117300513072917657_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=p2SF3bR5PIQAX9sFle4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjgyOTMyNDY4NTYwNDI4MjY0OA%3D%3D.2-ccb7-5&oh=00_AfDJoWNWM9SuKpHJZfLaO2PSM2fqLOqoeQnI3wkQnLHU9w&oe=6412B25D&_nc_sid=6136e7,2,May
4364,"MARCH 2, 2018","myogi_adityanath
Verified
गोरखनाथ मंदिर, गोरखपुर में होली मिलन कार्यक्रम में।
262w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/28427340_218261138729985_1268188647190953984_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=xl88palarsQAX8fApQz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTcyNjM2MDM3MDQ0MzM1Njc5Mw%3D%3D.2-ccb7-5&oh=00_AfDOffBqPWBOvyc1fAQzB8JFNQ8mKTZ84Ko-jcpRBfL08g&oe=641472AA&_nc_sid=6136e7,2,March
622,"APRIL 22, 2022","bjp4up
Verified
मैं देश के युवाओं से कहना चाहता हूं- कभी अपनी शक्तियों को, अपने सपनों को कम नहीं आंकिएगा। ऐसा कोई काम नहीं जो भारत का युवा कर ना सके। ऐसा कोई लक्ष्य नहीं जो भारत का युवा प्राप्त ना कर सके: प्रधानमंत्री श्री नरेंद्र मोदी
46w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/278835149_1014370162771886_9121341801588807422_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gZVxfEVfLXkAX-z2RfS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjgyMTcxNDUxOTQ4ODU2ODg3Nw%3D%3D.2-ccb7-5&oh=00_AfAR_zo3uqSYrZnHSKddjSpNrsJdOzwdKTYtQvf-RzJsLQ&oe=64138BC7&_nc_sid=6136e7,22,April
4871,"NOVEMBER 28, 2017","myogi_adityanath
Verified
महान सामाजिक सुधारक महात्मा ज्योतिबा फुले जी को मेरी विनम्र श्रद्धांजलि, जिन्होंने महिलाओं की शिक्षा तथा समाज के पीड़ितों के अधिकारों के लिए सम्पूर्ण जीवन संघर्ष किया।
275w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/23969935_708297662696566_2821612270147076096_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=KaX1W6XhbJwAX8oZ5u7&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY1NzgwNzAwOTMxMDE3NDkxMw%3D%3D.2-ccb7-5&oh=00_AfCQ5BMor1DdgWZab3wNHKJs37oZs_vFgrf3at1pAAm3-w&oe=64143C21&_nc_sid=6136e7,28,November
489,"JUNE 2, 2022","bjp4up
Verified
देश के वीर नायकों को दिया गया सम्मान

वर्षों से लंबित नेशनल वॉर मेमोरियल और नेशनल पुलिस मेमोरियल का किया गया निर्माण

#8YearsOfPreservingCulture
40w
See translation
dr.vijayprakashtiwari
BJP4UP --------DESH KE VIRODHI JAVANO KO DIYA GAYA SAMMAN VERSO SE LAMBAIT NATION BAR MEMORIAL BAR AND NATIONAL POLICE MEMORIAL KA KIYA GAYA NIRMAN # 8 YEARS OF PRESERVING CULTURE
40wReply
See translation
nsnaagar5650
Desh ki shan hai pm
40wReply
See translation
rakeshdubey5735
Har har Mahadev sir ji pranam namaskar Charan sparsh sir ji pranam namaskar Charan sparsh 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
40wReply
See translation
_amneha__
भाईओ और उनकी भाभियों
Koi mere bhi memes🥺🥵
Dekh lo ek baar 🥵💯💙
मज़ा ना आए तो Unfollow kr dena ❤️
Check my story ❤️👍
40wReply
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/285371308_410957624240737_8723468552253181111_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Hs5o05iNx44AX_67X3c&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg1MTY4NzA0NjA4OTE0MDc2OQ%3D%3D.2-ccb7-5&oh=00_AfA_0ikUgiA_Ri71pFeIyh-xD4m83EbOTizyC5b4O48yGA&oe=6412B4B9&_nc_sid=6136e7,2,June
4762,"DECEMBER 16, 2017","myogi_adityanath
Verified
आज माननीय राष्ट्रपति जी ने इलाहाबाद उच्च न्यायालय में न्याय ग्राम की आधारशिला रखी तथा आधारशिला कार्यक्रम का शुभारम्भ दीप प्रज्ज्वलित कर किया।
273w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/25011828_873827792775650_675584865168523264_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AMu362h-dWQAX_39Lvi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY3MTE5NzgwNTI4NzcxMTk4MA%3D%3D.2-ccb7-5&oh=00_AfAUEu3l6QeBV1u13aAbhkAXoRSX0pG0vScGX-FpHS7Faw&oe=64138D59&_nc_sid=6136e7,16,December
4948,"NOVEMBER 9, 2017","myogi_adityanath
Verified
शहरी विकास मंत्रालय द्वारा अब तक करीब 1 लाख 80 हजार आवास शहरी क्षेत्रों में दिए जा चुके हैं। अफोर्डेबल हाउसिंग के लिए भी प्रदेश सरकार गंभीरता से कार्य कर रही है।
278w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/23421553_809264229260445_53876769840693248_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=KNq1hv3KS4cAX9EFEaK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTY0NDQwMDg2NzE2Mjc0MTY4Ng%3D%3D.2-ccb7-5&oh=00_AfDUbXVBcTX3IJV7IcXkkDcAT2kv5kggZMxULRxgakv_oQ&oe=64137D46&_nc_sid=6136e7,9,November
4973,"NOVEMBER 3, 2017","myogi_adityanath
Verified
माॅरिशस में 183वें अप्रवासी दिवस कार्यक्रम को सम्बोधित किया।
279w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/23099268_225285151341526_2635703348019331072_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=yr18qsxo5-gAX9p2iDV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTYzOTcwMDUzMTA3MjIzMzEzMQ%3D%3D.2-ccb7-5&oh=00_AfBmXY0an4rbo8J_iqAymBRCe5ymkW7j340lL9YeEA4M0A&oe=6413736A&_nc_sid=6136e7,3,November
